"parkson_urls_link","parkson_urls_date_date","parkson_urls_date_user","parkson_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 22, 2019 10:31 AM","118118","23 sen is Cheng Yong Kim q?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 23, 2019 12:45 PM","Parkson18","Why need them if Parkson cannot up when them was around?
Posted by james88 > Feb 22, 2019 07:43 PM | Report Abuse
Late QR means very bad results. CEO PRA, CEO PRGL, CFO PRA & CFO PRGL all left wiithin last 2 months. Continue to buy and keep Parkson shares at your own big risk."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 24, 2019 3:51 PM","AntiPondan","Yucaihacai is a pondan? Why dare not post anymore when haters around?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 24, 2019 8:56 PM","yucaihacai","Yes，i bought 0.23 on last friday. Pls sell me more 0.225 and below."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 25, 2019 2:57 AM","angeloh","Bought at 23 sen. Will q buy at 23 and lower price as well todsy."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 25, 2019 10:02 AM","Victor Yong","How to recover losses ?
Monday, 31 Dec 2018
5:33PM PARKSON URUSHARTA JAMAAH SDN. BHD. (105,908,219 units Acquired)
Friday, 28 Dec 2018
6:32PM PARKSON LEMBAGA TABUNG HAJI (105,908,219 units Disposed)"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 25, 2019 10:03 AM","Victor Yong","Parkson should set up parkson credit to issue credit card like aeon.... lend money via credit card to fund purchases at parkson plus set up groceries department likes aeon... economy is good or bad, credit cardholders use credit to buy foods, etc. parkson should establish such things"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 25, 2019 10:04 AM","Victor Yong","parkson should also intensify its e-commerce or online shopping.... intensify digital marketing activities also"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 25, 2019 10:08 AM","Victor Yong","net assets per share is about Rm1.98... at 23.5sen now... it is just slightly more than 10% of its net assets per share... if parkson wanted to close shop, it could be sold to aeon like carrefour malaysia :)"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 25, 2019 10:45 AM","Victor Yong","MOF might help tabung haji to recover its investment in parkson, help, etc to grant license to parkson to issue credit card like aeon credit.... keep some.... small % of your portfolio, at current price, it is about 10% of the net assets per share haha worst scenario , sell everything to aeon or others like carrefour malaysia"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 25, 2019 11:05 AM","Pen6","哎哟 你要是大家长 该多好。把怕剩卖了，大家分了 好世界 大家乐！ 哈 哈 哈 真好梦 siok betul , Ada siok bossku?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 25, 2019 11:07 AM","Victor Yong","parkson now has supermarket http://www.parkson.com.my/mall?mall=2&type=about
need to set up parkson credit to issue credit cards like aeon credit :)"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 25, 2019 11:08 AM","AntiPondan1","james88 you not joetay new id? Why you here dare to answer?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=181","Feb 25, 2019 11:12 AM","Victor Yong","good, better late than never.... started with groceries dept already
Foodpark Supermarket by Parkson, a new 22,000 square feet modern concept supermarket and food hall is located inside Parkson M Square Mall, Puchong Perdana. This new supermarket aims to serve the needs of the community of Puchong and those surrounding it by offering both international products from Korea, Japan, New Zealand, Australia, America and more as well as local goods.
Foodpark Supermarket by Parkson combines grocery shopping and dining, inspired by ideas from successful stores overseas. With 7 food bars and 1 drink bar for shoppers and diners to sample delicious meals, tasty snacks, refreshing drinks and yummy desserts, it will be one complete, fulfilling shopping experience."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 11:13 AM","Victor Yong","replicate and introduce it to other parkson venues ... this foodpark
Foodpark Supermarket by Parkson, a new 22,000 square feet modern concept supermarket and food hall is located inside Parkson M Square Mall, Puchong Perdana. This new supermarket aims to serve the needs of the community of Puchong and those surrounding it by offering both international products from Korea, Japan, New Zealand, Australia, America and more as well as local goods.
Foodpark Supermarket by Parkson combines grocery shopping and dining, inspired by ideas from successful stores overseas. With 7 food bars and 1 drink bar for shoppers and diners to sample delicious meals, tasty snacks, refreshing drinks and yummy desserts, it will be one complete, fulfilling shopping experience."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 11:14 AM","Victor Yong","market cap at current low price is about RM250mil+.... easy to find buyer if tak mau buat bisnes"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 11:27 AM","Victor Yong","now, parkson should focus on getting licence and setting up parkson credit like aeon credit to issue card cards ...... tabung haji wants to recover its investment values in parkson, probably the authorities will be very supportive of this move by parkson if decided to do it"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 11:50 AM","Victor Yong","Set up f&b like aeon also :)"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 11:53 AM","Victor Yong","Based on its recent quarterly results, its China operations has reported profit already"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 11:55 AM","Victor Yong","It needs to intensify efforts to make operations in Msia, Indonesia and indochina profitable"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 11:56 AM","Victor Yong","Based on its balance sheett, ada cash n cash equivalents about rm900mil,,, can buy time to turnaround the group"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 11:58 AM","Victor Yong","Based on its quarterly report, ada buat consumers lending di luar Negeri... boleh launch parkson credit di Malaysia hopefully"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 12:16 PM","yucaihacai","Hello kosong 55, Pls sell me 0.225 and below. I am waiting you. Dun big talk only"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 3:45 PM","Victor Yong",":)
Thirty Largest Registered Shareholders as at 30 September 2018
No. of % of Registered Shareholders Shares Shares ^
1. Maybank Nominees (Tempatan) Sdn Bhd 143,987,730 13.49 MTrustee Berhad for Cheng Heng Jem (419450) 2. Lembaga Tabung Haji 105,908,219 9.92 3. Kenanga Nominees (Tempatan) Sdn Bhd 62,721,709 5.88 Pledged Securities Account for Cheng Heng Jem 4. RHB Nominees (Tempatan) Sdn Bhd 61,689,636 5.78 Bank of China (Malaysia) Berhad Pledged Securities Account for Amsteel Mills Sdn Bhd-1 5. RHB Nominees (Tempatan) Sdn Bhd 61,243,212 5.74 Bank of China (Malaysia) Berhad Pledged Securities Account for Amsteel Mills Sdn Bhd-2 6. Lion Forest Industries Berhad 56,000,000 5.25 7. Affin Hwang Nominees (Tempatan) Sdn Bhd 52,316,798 4.90 Pledged Securities Account for Cheng Heng Jem (M09) 8. RHB Nominees (Tempatan) Sdn Bhd 30,672,692 2.87 Bank of China (Malaysia) Berhad Pledged Securities Account for Amsteel Mills Sdn Bhd-3 9. RHB Nominees (Tempatan) Sdn Bhd 22,808,737 2.14 Industrial and Commercial Bank of China (Malaysia) Berhad Pledged Securities Account for Cheng Heng Jem 10. Lion Industries Corporation Berhad 17,992,417 1.69 11. Affin Hwang Nominees (Tempatan) Sdn Bhd 17,600,000 1.65 Trillionvest Sdn Bhd 12. MIDF Amanah Investment Nominees (Tempatan) Sdn Bhd 16,148,254 1.51 Pledged Securities Account for Tan Sri Cheng Heng Jem (MGN-WCH0004M) 13. RHB Nominees (Tempatan) Sdn Bhd 15,530,790 1.46 Bank of China (Malaysia) Berhad Pledged Securities Account for Lion Industries Corporation Bhd-2 14. RHB Nominees (Tempatan) Sdn Bhd 15,084,365 1.41 Bank of China (Malaysia) Berhad Pledged Securities Account for Lion Industries Corporation Bhd-1 15. Amsteel Mills Sdn Bhd 14,487,530 1.36 16. Kenanga Nominees (Tempatan) Sdn Bhd 12,473,000 1.17 Pledged Securities Account for Trillionvest Sdn Bhd (3rd pty) 17. Affin Hwang Nominees (Tempatan) Sdn Bhd 11,222,649 1.05 Pledged Securities Account for Lion Industries Corporation Berhad (LIO0157M) 18. Maybank Nominees (Asing) Sdn Bhd 10,768,092 1.01 MTrustee Berhad for Excel Step Investments Limited (419463) 19. Cartaban Nominees (Tempatan) Sdn Bhd 10,742,298 1.01 icapital.biz Berhad 20. HSBC Nominees (Asing) Sdn Bhd 10,351,200 0.97 Exempt AN for Bank Julius Baer & Co. Ltd. (Singapore BCH) 21. RHB Nominees (Tempatan) Sdn Bhd 9,577,911 0.90 Bank of China (Malaysia) Berhad Pledged Securities Account for Lion Industries Corporation Bhd-3 22. RHB Nominees (Tempatan) Sdn Bhd 9,466,547 0.89 Bank of China (Malaysia) Berhad Pledged Securities Account for Amsteel Mills Sdn Bhd-4 23. HSBC Nominees (Asing) Sdn Bhd 8,403,808 0.79 TNTC for State Teachers Retirement System of OHIO 24. Kenwingston Sdn Bhd 7,350,000 0.69 25. Cheng Yong Kim 7,170,986 0.67 26. Lion Realty Private Limited 7,006,526 0.66 27. Citigroup Nominees (Asing) Sdn Bhd 6,201,828 0.58 CBNY for Dimensional Emerging Markets Value Fund 28. Citigroup Nominees (Asing) Sdn Bhd 5,427,765 0.51 CGML IPB for ASM Connaught House Fund LP 29. Citigroup Nominees (Asing) Sdn Bhd 4,376,041 0.41 CBNY for Emerging Market Core Equity Portfolio DFA Investment Dimensions Group Inc 30. CIMB Group Nominees (Asing) Sdn Bhd 4,189,179 0.39 Exempt AN for DBS Bank Ltd (SFS)
Note: ^ Excluding a total of 26,721,880 shares in the Company bought back by the Company and retained as treasury shares as at 30 September 2018."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 3:47 PM","Victor Yong","good, parkson credit making money :)
The Group’s consumer financing business carried out by Parkson Credit remained strong with revenue and operating profit increasing to RM33 million (2017: RM27 million) and RM14 million (2017: RM11 million) respectively for the FYE 2018. During the financial year under review, Parkson Credit continued to show considerable progress in its consumer financing business by providing more choices and convenience of easy instalment repayment to its customers."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 3:49 PM","Victor Yong","During the FYE 2018, our Hogan Bakery outlets have started to gain traction with increasing visitor traffic. With the opening of 3 new outlets at Jaya Shopping Centre in Petaling Jaya, IOI City Mall in Putrajaya and Leisure Mall in Cheras during the FYE 2018 and the latest at Mid Valley Megamall in Kuala Lumpur in August 2018, Hogan Bakery now has 7 outlets in Malaysia."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 3:50 PM","Victor Yong","this could be dark horse this year :)
The “new retail”, a new concept that integrates e-commerce and physical retail stores seamlessly, has flourished in China, with tech giants investing actively in physical retail companies to expand their offline presence. While the emergence of “new retail” has brought increasing challenges to the entire retail industry in China, the Group sees ample opportunities and positive signs ahead, in view of the gradual recovery of the retail market there as evident by the steady Gross Domestic Product growth rate in China.
The Group’s execution of transformation strategies involving the diversification of retail formats and optimisation of operations and omni-channel marketing has yielded encouraging returns. For the FYE 2018, Parkson China posted a positive SSS growth of 0.5% with revenue increasing to RM2,651 million. The higher revenue coupled with improved operating efficiencies have enabled Parkson China to turn profitable with an operating profit of RM111 million against a loss of RM42 million a year ago."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 3:51 PM","Victor Yong",":)
The Group’s efforts in optimising stores’ productivity and implementing cost rationalisation have yielded encouraging results which enabled the Group to register an operating profit of RM3 million for the FYE 2018 against a loss of RM142 million last year.
Overall, the Group reported a loss before tax of RM83 million for the FYE 2018 which included impairment losses on property, plant and equipment, an investment property, intangible assets, investments in associates and joint ventures, and receivables totalling RM89 million.
As at 30 June 2018, the Group’s total assets decreased by 8% to RM8,948 million whilst the Group’s total liabilities were reduced by 10% to RM5,340 million. During the financial year, the PRGL Group had fully settled the Notes with an outstanding principal amount of US$484.5 million maturing in May 2018 through new bank facilities. The Group’s net assets stood at RM2,234 million or RM2.09 per share (2017: RM2,391 million or RM2.24 per share)."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 25, 2019 5:28 PM","parksonnewbie","Today up why ks55 busybody here? He sudah pokai until no money to buy share? Wakaka."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 26, 2019 5:47 PM","8888_","NTA still strong RM 1.95. Net cash 60 sen per share. Bank borrowings reduce."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 26, 2019 6:14 PM","birkincollector","Okla..didn't expect much lol"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 26, 2019 6:53 PM","mach10","ks55 always comes here for one thing : to talk down the share price.shame on you."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 26, 2019 7:04 PM","joetay7","wonder where all the parkson diehards like yucaihacai r????
maybe going for bankruptcy proceedings.
lol.........."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 26, 2019 7:11 PM","joetay7","but yucaihacai, u been buying since 90sens.
what r u talking abt selling???
lol............
Posted by yucaihacai > Feb 13, 2019 04:21 PM | Report Abuse
Thanks kosong 55 sold me 0.235, 0.230 and 0.225. All sold at 0.250."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 26, 2019 7:13 PM","martinchua88332","Prospects
The Group's Retailing Division will benefit from the higher consumer spending during the Chinese New Year festivities
in the coming quarter."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 26, 2019 7:15 PM","joetay7","which planet u living on????
u never go in parkson lately??? there is no one buying????
lol.........
Posted by martinchua88332 > Feb 26, 2019 07:13 PM | Report Abuse
Prospects
The Group's Retailing Division will benefit from the higher consumer spending during the Chinese New Year festivities
in the coming quarter."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 26, 2019 9:27 PM","mach10","ks55 M-Square 3 month lost rm 18 million.
talk with facts.18 mil loss in three months? was the mall burnt down?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 27, 2019 9:23 AM","birkincollector","hmm well supported....itchy to go in now"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=182","Feb 27, 2019 9:46 AM","Victor Yong","Be patient. :)
Parkson, which operates a network of 46 stores in 30 cities across China, said same-store sales (SSS) in the country contracted 3% in 1HFY19. Parkson’s operations in China contributed close about two-third of the group’s revenue.
“The retail market in China has seen slowdown amid macroeconomic headwinds resulting in Parkson China reporting a negative SSS growth of 3% during the period under review,” it said.
Despite this, Parkson China reported a marginally higher revenue of RM1.3bil for the six months ended Dec 31.
“The lower operating profit of RM29 million against RM32 million a year ago was mainly attributable to the negative SSS growth,” it said.
Meanwhile, Parkson Malaysia benefited from the buoyant consumer confidence resulting in a positive SSS growth of 5%. Operations, it said, reported a growth of 3% in revenue to RM522mil following the closure of underperforming stores.
“Savings arising from rationalisation of stores and improved operating efficiencies have resulted in operating loss narrowing considerably to RM1mil compared with RM15mil a year ago,” it said.
Parkson Malaysia has 45 stores as at Dec 31 with the opening of a new store in Sarawak in this quarter.
Read more at https://www.thestar.com.my/business/business-news/2019/02/26/retailer-..."
